id,title,english_title,type,episodes,status,airing,aired_from,aired_to,duration,rating,score,scored_by,rank,popularity,members,favorites,synopsis,season,year,studios,genres,themes
37510,Mob Psycho 100 II,Mob Psycho 100 II,TV,13.0,Finished Airing,False,2019-01-07T00:00:00+00:00,2019-04-01T00:00:00+00:00,24 min per ep,PG-13 - Teens 13 or older,8.78,1027741.0,36,73,1629850,33157,"Shigeo ""Mob"" Kageyama is now maturing and understanding his role as a supernatural psychic that has the power to drastically affect the livelihood of others. He and his mentor Reigen Arataka continue to deal with supernatural requests from clients, whether it be exorcizing evil spirits or tackling urban legends that haunt the citizens.

While the workflow remains the same, Mob isn't just blindly following Reigen around anymore. With all his experiences as a ridiculously strong psychic, Mob's supernatural adventures now have more weight to them. Things take on a serious and darker tone as the dangers Mob and Reigen face are much more tangible and unsettling than ever before.

[Written by MAL Rewrite]",winter,2019.0,['Bones'],"['Action', 'Comedy', 'Supernatural']",[]
15809,Hataraku Maou-sama!,The Devil is a Part-Timer!,TV,13.0,Finished Airing,False,2013-04-04T00:00:00+00:00,2013-06-27T00:00:00+00:00,24 min per ep,PG-13 - Teens 13 or older,7.71,982006.0,1278,74,1614424,10670,"Striking fear into the hearts of mortals, the Demon Lord Satan begins to conquer the land of Ente Isla with his vast demon armies. However, while embarking on this brutal quest to take over the continent, his efforts are foiled by the hero Emilia, forcing Satan to make his swift retreat through a dimensional portal only to land in the human world. Along with his loyal general Alsiel, the demon finds himself stranded in modern-day Tokyo and vows to return and complete his subjugation of Ente Isla—that is, if they can find a way back!

Powerless in a world without magic, Satan assumes the guise of a human named Sadao Maou and begins working at MgRonald's—a local fast-food restaurant—to make ends meet. He soon realizes that his goal of conquering Ente Isla is just not enough as he grows determined to climb the corporate ladder and become the ruler of Earth, one satisfied customer at a time!

Whether it's part-time work, household chores, or simply trying to pay the rent on time, Hataraku Maou-sama! presents a hilarious view of the most mundane aspects of everyday life, all through the eyes of a hapless demon lord.

[Written by MAL Rewrite]",spring,2013.0,['White Fox'],"['Comedy', 'Supernatural']",[]
28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,Is It Wrong to Try to Pick Up Girls in a Dungeon?,TV,13.0,Finished Airing,False,2015-04-04T00:00:00+00:00,2015-06-27T00:00:00+00:00,23 min per ep,PG-13 - Teens 13 or older,7.53,986036.0,1863,75,1597660,12429,"Life in the bustling city of Orario is never dull, especially for Bell Cranel, a naïve young man who hopes to become the greatest adventurer in the land. After a chance encounter with the lonely goddess, Hestia, his dreams become a little closer to reality. With her support, Bell embarks on a fantastic quest as he ventures deep within the city's monster-filled catacombs, known only as the ""Dungeon."" Death lurks around every corner in the cavernous depths of this terrifying labyrinth, and a mysterious power moves amidst the shadows.

Even on the surface, survival is a hard-earned privilege. Indeed, nothing is ever certain in a world where gods and humans live and work together, especially when they often struggle to get along. One thing is for sure, though: a myriad of blunders, triumphs and friendships awaits the dauntlessly optimistic protagonist of this herculean tale.

[Written by MAL Rewrite]",spring,2015.0,['J.C.Staff'],"['Action', 'Adventure', 'Fantasy']",[]
32937,Kono Subarashii Sekai ni Shukufuku wo! 2,KonoSuba: God's Blessing on This Wonderful World! 2,TV,10.0,Finished Airing,False,2017-01-12T00:00:00+00:00,2017-03-16T00:00:00+00:00,23 min per ep,PG-13 - Teens 13 or older,8.25,1052176.0,336,76,1588581,12010,"When Kazuma Satou died, he was given two choices: pass on to heaven or be revived in a fantasy world. After choosing the new world, the goddess Aqua tasked him with defeating the Demon King, and let him choose any weapon to aid him. Unfortunately, Kazuma chose to bring Aqua herself and has regretted the decision ever since then.

Not only is he stuck with a useless deity turned party archpriest, the pair also has to make enough money for living expenses. To add to their problems, their group continued to grow as more problematic adventurers joined their ranks. Their token spellcaster, Megumin, is an explosion magic specialist who can only cast one spell once per day and refuses to learn anything else. There is also their stalwart crusader, Lalatina Ford ""Darkness"" Dustiness, a helpless masochist who makes Kazuma look pure in comparison.

Kono Subarashii Sekai ni Shukufuku wo! 2 continues to follow Kazuma and the rest of his party through countless more adventures as they struggle to earn money and have to deal with one another's problematic personalities. However, things rarely go as planned, and they are often sidetracked by their own idiotic tendencies.

[Written by MAL Rewrite]",winter,2017.0,['Studio Deen'],"['Adventure', 'Comedy', 'Fantasy']","['Isekai', 'Parody']"
47778,Kimetsu no Yaiba: Yuukaku-hen,Demon Slayer: Kimetsu no Yaiba Entertainment District Arc,TV,11.0,Finished Airing,False,2021-12-05T00:00:00+00:00,2022-02-13T00:00:00+00:00,26 min per ep,R - 17+ (violence & profanity),8.72,1010309.0,55,77,1584878,24896,"The devastation of the Mugen Train incident still weighs heavily on the members of the Demon Slayer Corps. Despite being given time to recover, life must go on, as the wicked never sleep: a vicious demon is terrorizing the alluring women of the Yoshiwara Entertainment District. The Sound Hashira, Tengen Uzui, and his three wives are on the case. However, when he soon loses contact with his spouses, Tengen fears the worst and enlists the help of Tanjirou Kamado, Zenitsu Agatsuma, and Inosuke Hashibira to infiltrate the district's most prominent houses and locate the depraved Upper Rank Demon.

[Written by MAL Rewrite]",winter,2022.0,['ufotable'],"['Action', 'Supernatural']",['Historical']
226,Elfen Lied,Elfen Lied,TV,13.0,Finished Airing,False,2004-07-25T00:00:00+00:00,2004-10-17T00:00:00+00:00,25 min per ep,R+ - Mild Nudity,7.46,899443.0,2139,78,1565680,24576,"Lucy is a special breed of human referred to as Diclonius, born with a short pair of horns and invisible telekinetic hands that lands her as a victim of inhumane scientific experimentation by the government. However, once circumstances present her an opportunity to escape, Lucy, corrupted by the confinement and torture, unleashes a torrent of bloodshed as she escapes her captors.

During her breakout, she receives a crippling head injury that leaves her with a split personality: someone with the mentality of a harmless child possessing limited speech capacity. In this state of instability, she stumbles upon two college students, Kouta and his cousin Yuka, who unknowingly take an injured fugitive into their care, unaware of her murderous tendencies. This act of kindness will change their lives, as they soon find themselves dragged into the shadowy world of government secrecy and conspiracy.

[Written by MAL Rewrite]",summer,2004.0,['Arms'],"['Action', 'Drama', 'Horror', 'Romance', 'Suspense']","['Gore', 'Psychological', 'Super Power']"
8074,Highschool of the Dead,High School of the Dead,TV,12.0,Finished Airing,False,2010-07-05T00:00:00+00:00,2010-09-20T00:00:00+00:00,23 min per ep,R+ - Mild Nudity,7.06,970727.0,4160,79,1561434,10382,"It happened suddenly: The dead began to rise and Japan was thrown into total chaos. As these monsters begin terrorizing a high school, Takashi Kimuro is forced to kill his best friend when he gets bitten and joins the ranks of the walking dead. Vowing to protect Rei Miyamoto, the girlfriend of the man he just executed, they narrowly escape their death trap of a school, only to be greeted with a society that has already fallen.

Soon, Takashi and Rei band together with other students on a journey to find their family members and uncover what caused this overwhelming pandemic. Joining them is Saeko Busujima, the beautiful president of the Kendo Club; Kouta Hirano, an otaku with a fetish for firearms; Saya Takagi, the daughter of an influential politician; and Shizuka Marikawa, their hot school nurse. But will the combined strength of these individuals be enough to conquer this undead apocalypse?

[Written by MAL Rewrite]",summer,2010.0,['Madhouse'],"['Action', 'Horror', 'Suspense', 'Ecchi']","['Gore', 'Survival']"
34933,Kakegurui,Kakegurui,TV,12.0,Finished Airing,False,2017-07-01T00:00:00+00:00,2017-09-23T00:00:00+00:00,24 min per ep,R - 17+ (violence & profanity),7.22,956425.0,3260,80,1554964,11220,"Unlike many schools, attending Hyakkaou Private Academy prepares students for their time in the real world. Since many of the students are the children of the richest people in the world, the academy has its quirks that separate it from all the others. By day, it is a normal school, educating its pupils in history, languages, and the like. But at night, it turns into a gambling den, educating them in the art of dealing with money and manipulating people. Money is power; those who come out on top in the games stand at the top of the school.

Yumeko Jabami, a seemingly naive and beautiful transfer student, is ready to try her hand at Hyakkaou's special curriculum. Unlike the rest, she doesn't play to win, but for the thrill of the gamble, and her borderline insane way of gambling might just bring too many new cards to the table.

[Written by MAL Rewrite]",summer,2017.0,['MAPPA'],"['Drama', 'Mystery', 'Suspense']","['High Stakes Game', 'Psychological', 'School', 'Strategy Game']"
10087,Fate/Zero,Fate/Zero,TV,13.0,Finished Airing,False,2011-10-02T00:00:00+00:00,2011-12-25T00:00:00+00:00,27 min per ep,R - 17+ (violence & profanity),8.27,886745.0,320,81,1551656,34097,"With the promise of granting any wish, the omnipotent Holy Grail triggered three wars in the past, each too cruel and fierce to leave a victor. In spite of that, the wealthy Einzbern family is confident that the Fourth Holy Grail War will be different; namely, with a vessel of the Holy Grail now in their grasp. Solely for this reason, the much hated ""Magus Killer"" Kiritsugu Emiya is hired by the Einzberns, with marriage to their only daughter Irisviel as binding contract.

Kiritsugu now stands at the center of a cutthroat game of survival, facing off against six other participants, each armed with an ancient familiar, and fueled by unique desires and ideals. Accompanied by his own familiar, Saber, the notorious mercenary soon finds his greatest opponent in Kirei Kotomine, a priest who seeks salvation from the emptiness within himself in pursuit of Kiritsugu.

Based on the light novel written by Gen Urobuchi, Fate/Zero depicts the events of the Fourth Holy Grail War—10 years prior to Fate/stay night. Witness a battle royale in which no one is guaranteed to survive.

[Written by MAL Rewrite]",fall,2011.0,['ufotable'],"['Action', 'Fantasy']",['Urban Fantasy']
37430,Tensei shitara Slime Datta Ken,That Time I Got Reincarnated as a Slime,TV,24.0,Finished Airing,False,2018-10-02T00:00:00+00:00,2019-03-19T00:00:00+00:00,23 min per ep,PG-13 - Teens 13 or older,8.14,938297.0,474,82,1549252,31696,"Thirty-seven-year-old Satoru Mikami is a typical corporate worker, who is perfectly content with his monotonous lifestyle in Tokyo, other than failing to nail down a girlfriend even once throughout his life. In the midst of a casual encounter with his colleague, he falls victim to a random assailant on the streets and is stabbed. However, while succumbing to his injuries, a peculiar voice echoes in his mind, and recites a bunch of commands which the dying man cannot make sense of.

When Satoru regains consciousness, he discovers that he has reincarnated as a goop of slime in an unfamiliar realm. In doing so, he acquires newfound skills—notably, the power to devour anything and mimic its appearance and abilities. He then stumbles upon the sealed Catastrophe-level monster ""Storm Dragon"" Veldora who had been sealed away for the past 300 years for devastating a town to ashes. Sympathetic to his predicament, Satoru befriends him, promising to assist in destroying the seal. In return, Veldora bestows upon him the name Rimuru Tempest to grant him divine protection. 

Now, liberated from the mundanities of his past life, Rimuru embarks on a fresh journey with a distinct goal in mind. As he grows accustomed to his new physique, his gooey antics ripple throughout the world, gradually altering his fate.

[Written by MAL Rewrite]",fall,2018.0,['8bit'],"['Action', 'Comedy', 'Fantasy']","['Isekai', 'Reincarnation']"
121,Fullmetal Alchemist,Fullmetal Alchemist,TV,51.0,Finished Airing,False,2003-10-04T00:00:00+00:00,2004-10-02T00:00:00+00:00,24 min per ep,R - 17+ (violence & profanity),8.11,911701.0,518,83,1513614,26315,"Edward Elric, a young, brilliant alchemist, has lost much in his twelve-year life: when he and his brother Alphonse try to resurrect their dead mother through the forbidden act of human transmutation, Edward loses his brother as well as two of his limbs. With his supreme alchemy skills, Edward binds Alphonse's soul to a large suit of armor.

A year later, Edward, now promoted to the fullmetal alchemist of the state, embarks on a journey with his younger brother to obtain the Philosopher's Stone. The fabled mythical object is rumored to be capable of amplifying an alchemist's abilities by leaps and bounds, thus allowing them to override the fundamental law of alchemy: to gain something, an alchemist must sacrifice something of equal value. Edward hopes to draw into the military's resources to find the fabled stone and restore his and Alphonse's bodies to normal. However, the Elric brothers soon discover that there is more to the legendary stone than meets the eye, as they are led to the epicenter of a far darker battle than they could have ever imagined.

[Written by MAL Rewrite]",fall,2003.0,['Bones'],"['Action', 'Adventure', 'Award Winning', 'Drama', 'Fantasy']",['Military']
30503,Noragami Aragoto,Noragami Aragoto,TV,13.0,Finished Airing,False,2015-10-03T00:00:00+00:00,2015-12-26T00:00:00+00:00,24 min per ep,PG-13 - Teens 13 or older,8.14,922364.0,471,84,1508431,11583,"Yato and Yukine have finally mended their relationship as god and Regalia. As a minor and unknown deity, Yato continues to take odd jobs for five yen apiece in hopes of one day having millions of worshippers and his own grand shrine. He has yet to fix Hiyori Iki's loose soul, but she cheerily prepares for high school nonetheless.

While things are seemingly back to normal, the complicated history between Yato and Bishamon—goddess of war and warriors—resurfaces. Bishamon holds a mysterious old grudge against Yato, which results in violent clashes between them. To further complicate matters, Bishamon's most trusted Regalia, Kazuma, is indebted to Yato. When lives are on the line, unraveling these secrets is possibly the only way to correct mistakes of the past.

[Written by MAL Rewrite]",fall,2015.0,['Bones'],"['Action', 'Supernatural']",['Mythology']
42897,Horimiya,Horimiya,TV,13.0,Finished Airing,False,2021-01-10T00:00:00+00:00,2021-04-04T00:00:00+00:00,23 min per ep,PG-13 - Teens 13 or older,8.19,911921.0,408,85,1505351,37880,"On the surface, the thought of Kyouko Hori and Izumi Miyamura getting along would be the last thing in people's minds. After all, Hori has a perfect combination of beauty and brains, while Miyamura appears meek and distant to his fellow classmates. However, a fateful meeting between the two lays both of their hidden selves bare. Even though she is popular at school, Hori has little time to socialize with her friends due to housework. On the other hand, Miyamura lives under the noses of his peers, his body bearing secret tattoos and piercings that make him look like a gentle delinquent.

Having opposite personalities yet sharing odd similarities, the two quickly become friends and often spend time together in Hori's home. As they both emerge from their shells, they share with each other a side of themselves concealed from the outside world.

[Written by MAL Rewrite]",winter,2021.0,['CloverWorks'],['Romance'],['School']
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,My Teen Romantic Comedy SNAFU,TV,13.0,Finished Airing,False,2013-04-05T00:00:00+00:00,2013-06-28T00:00:00+00:00,24 min per ep,PG-13 - Teens 13 or older,8.0,886810.0,669,86,1501922,29660,"Hachiman Hikigaya is an apathetic high school student with narcissistic and semi-nihilistic tendencies. He firmly believes that joyful youth is nothing but a farce, and everyone who says otherwise is just lying to themselves. 

In a novel punishment for writing an essay mocking modern social relationships, Hachiman's teacher forces him to join the Volunteer Service Club, a club that aims to extend a helping hand to any student who seeks their support in achieving their goals. With the only other club member being the beautiful ice queen Yukino Yukinoshita, Hachiman finds himself on the front line of other people's problems—a place he never dreamed he would be. As Hachiman and Yukino use their wits to solve many students' problems, will Hachiman's rotten view of society prove to be a hindrance or a tool he can use to his advantage?

[Written by MAL Rewrite]",spring,2013.0,"[""Brain's Base""]","['Comedy', 'Romance']","['Love Polygon', 'School']"
30654,Ansatsu Kyoushitsu 2nd Season,Assassination Classroom Second Season,TV,25.0,Finished Airing,False,2016-01-08T00:00:00+00:00,2016-07-01T00:00:00+00:00,23 min per ep,PG-13 - Teens 13 or older,8.48,933243.0,152,87,1501730,17747,"Returning from their summer vacation, the students of Class 3-E at the prestigious Kunugigaoka Middle School find themselves up against unbeatable odds. Faced with the possibility of world annihilation, the students must come up with increasingly elaborate and creative ways to kill their teacher, the cunning yet optimistic and helpful Koro-sensei.
 
However, eliminating Koro-sensei is not the only objective the students need to worry about. Gakuhou Asano, the academy's merciless and cruel principal, seeks to prevent Class 3-E's success by brainwashing his other hard-working pupils into ruthlessly competitive studying machines. Hostility begins to linger in the air as traitors and killers alike attempt to claim the bounty on Koro-sensei's head for themselves.
 
Nagisa Shiota, one of Class 3-E's most skilled assassins, finds himself in the middle of the conflict. While he works to maintain his academic standing and prevent the end of the world, domestic affairs jeopardize his place in Class 3-E. Together with his dedicated classmates, he must now face the threats head-on.

[Written by MAL Rewrite]",winter,2016.0,['Lerche'],"['Action', 'Comedy']",['School']
28891,Haikyuu!! Second Season,Haikyu!! 2nd Season,TV,25.0,Finished Airing,False,2015-10-04T00:00:00+00:00,2016-03-27T00:00:00+00:00,24 min per ep,PG-13 - Teens 13 or older,8.62,986373.0,90,88,1499074,15923,"Following their participation at the Inter-High, the Karasuno High School volleyball team attempts to refocus their efforts, aiming to conquer the Spring tournament instead. 

When they receive an invitation from long-standing rival Nekoma High, Karasuno agrees to take part in a large training camp alongside many notable volleyball teams in Tokyo and even some national level players. By playing with some of the toughest teams in Japan, they hope not only to sharpen their skills, but also come up with new attacks that would strengthen them. Moreover, Hinata and Kageyama attempt to devise a more powerful weapon, one that could possibly break the sturdiest of blocks. 

Facing what may be their last chance at victory before the senior players graduate, the members of Karasuno's volleyball team must learn to settle their differences and train harder than ever if they hope to overcome formidable opponents old and new—including their archrival Aoba Jousai and its world-class setter Tooru Oikawa.

[Written by MAL Rewrite]",fall,2015.0,['Production I.G'],['Sports'],"['School', 'Team Sports']"
11617,High School DxD,High School DxD,TV,12.0,Finished Airing,False,2012-01-06T00:00:00+00:00,2012-03-23T00:00:00+00:00,24 min per ep,R+ - Mild Nudity,7.32,930841.0,2750,89,1484272,22902,"High school student Issei Hyoudou is your run-of-the-mill pervert who does nothing productive with his life, peeping on women and dreaming of having his own harem one day. Things seem to be looking up for Issei when a beautiful girl asks him out on a date, although she turns out to be a fallen angel who brutally kills him! However, he gets a second chance at life when beautiful senior student Rias Gremory, who is a top-class devil, revives him as her servant, recruiting Issei into the ranks of the school's Occult Research club.

Slowly adjusting to his new life, Issei must train and fight in order to survive in the violent world of angels and devils. Each new adventure leads to many hilarious (and risqué) moments with his new comrades, all the while keeping his new life a secret from his friends and family in High School DxD!

[Written by MAL Rewrite]",winter,2012.0,['TNK'],"['Action', 'Comedy', 'Romance', 'Supernatural', 'Ecchi']","['Harem', 'Mythology', 'School']"
31478,Bungou Stray Dogs,Bungo Stray Dogs,TV,12.0,Finished Airing,False,2016-04-07T00:00:00+00:00,2016-06-23T00:00:00+00:00,23 min per ep,R - 17+ (violence & profanity),7.81,750006.0,1026,90,1477724,28240,"For weeks, Atsushi Nakajima's orphanage has been plagued by a mystical tiger that only he seems to be unaware of. Suspected to be behind the strange incidents, the 18-year-old is abruptly kicked out of the orphanage and left hungry, homeless, and wandering through the city.

While starving on a riverbank, Atsushi saves a rather eccentric man named Osamu Dazai from drowning. Whimsical suicide enthusiast and supernatural detective, Dazai has been investigating the same tiger that has been terrorizing the boy. Together with Dazai's partner Doppo Kunikida, they solve the mystery, but its resolution leaves Atsushi in a tight spot. As various odd events take place, Atsushi is coerced into joining their firm of supernatural investigators, taking on unusual cases the police cannot handle, alongside his numerous enigmatic co-workers.

[Written by MAL Rewrite]",spring,2016.0,['Bones'],"['Action', 'Mystery']","['Adult Cast', 'Detective', 'Organized Crime', 'Super Power']"
34599,Made in Abyss,Made in Abyss,TV,13.0,Finished Airing,False,2017-07-07T00:00:00+00:00,2017-09-29T00:00:00+00:00,25 min per ep,R - 17+ (violence & profanity),8.64,792448.0,79,91,1465847,46120,"The Abyss—a gaping chasm stretching down into the depths of the earth, filled with mysterious creatures and relics from a time long past. How did it come to be? What lies at the bottom? Countless brave individuals, known as Divers, have sought to solve these mysteries of the Abyss, fearlessly descending into its darkest realms. The best and bravest of the Divers, the White Whistles, are hailed as legends by those who remain on the surface.

Riko, daughter of the missing White Whistle Lyza the Annihilator, aspires to become like her mother and explore the furthest reaches of the Abyss. However, just a novice Red Whistle herself, she is only permitted to roam its most upper layer. Even so, Riko has a chance encounter with a mysterious robot with the appearance of an ordinary young boy. She comes to name him Reg, and he has no recollection of the events preceding his discovery. Certain that the technology to create Reg must come from deep within the Abyss, the two decide to venture forth into the chasm to recover his memories and see the bottom of the great pit with their own eyes. However, they know not of the harsh reality that is the true existence of the Abyss.

[Written by MAL Rewrite]",summer,2017.0,['Kinema Citrus'],"['Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi']",['Gore']
2167,Clannad,Clannad,TV,23.0,Finished Airing,False,2007-10-05T00:00:00+00:00,2008-03-28T00:00:00+00:00,24 min per ep,PG-13 - Teens 13 or older,7.99,775706.0,686,92,1459635,28006,"Tomoya Okazaki is a delinquent who finds life dull and believes he'll never amount to anything. Along with his friend Youhei Sunohara, he skips school and plans to waste his high school days away.

One day while walking to school, Tomoya passes a young girl muttering quietly to herself. Without warning she exclaims ""Anpan!"" (a popular Japanese food) which catches Tomoya's attention. He soon discovers the girl's name is Nagisa Furukawa and that she exclaims things she likes in order to motivate herself. Nagisa claims they are now friends, but Tomoya walks away passing the encounter off as nothing.

However, Tomoya finds he is noticing Nagisa more and more around school. Eventually he concedes and befriends her. Tomoya learns Nagisa has been held back a year due to a severe illness and that her dream is to revive the school's drama club. Claiming he has nothing better to do, he decides to help her achieve this goal along with the help of four other girls.

As Tomoya spends more time with the girls, he learns more about them and their problems. As he attempts to help each girl overcome her respective obstacle, he begins to realize life isn't as dull as he once thought.

[Written by MAL Rewrite]",fall,2007.0,['Kyoto Animation'],"['Drama', 'Romance']",['School']
39535,Mushoku Tensei: Isekai Ittara Honki Dasu,Mushoku Tensei: Jobless Reincarnation,TV,11.0,Finished Airing,False,2021-01-11T00:00:00+00:00,2021-03-22T00:00:00+00:00,23 min per ep,R - 17+ (violence & profanity),8.35,897043.0,243,93,1453832,37107,"Despite being bullied, scorned, and oppressed all of his life, a 34-year-old shut-in still found the resolve to attempt something heroic—only for it to end in a tragic accident. But in a twist of fate, he awakens in another world as Rudeus Greyrat, starting life again as a baby born to two loving parents.

Preserving his memories and knowledge from his previous life, Rudeus quickly adapts to his new environment. With the mind of a grown adult, he starts to display magical talent that exceeds all expectations, honing his skill with the help of a mage named Roxy Migurdia. Rudeus learns swordplay from his father, Paul, and meets Sylphiette, a girl his age who quickly becomes his closest friend.

As Rudeus' second chance at life begins, he tries to make the most of his new opportunity while conquering his traumatic past. And perhaps, one day, he may find the one thing he could not find in his old world—love.

[Written by MAL Rewrite]",winter,2021.0,['Studio Bind'],"['Adventure', 'Drama', 'Fantasy', 'Ecchi']","['Isekai', 'Reincarnation']"
6746,Durarara!!,Durarara!!,TV,24.0,Finished Airing,False,2010-01-08T00:00:00+00:00,2010-06-25T00:00:00+00:00,24 min per ep,R - 17+ (violence & profanity),8.09,678444.0,539,94,1451119,30136,"In Tokyo's downtown district of Ikebukuro, amidst many strange rumors and warnings of anonymous gangs and dangerous occupants, one urban legend stands out above the rest—the existence of a headless ""Black Rider"" who is said to be seen driving a jet-black motorcycle through the city streets.

Mikado Ryuugamine has always longed for the excitement of the city life, and an invitation from a childhood friend convinces him to move to Tokyo. Witnessing the Black Rider on his first day in the city, his wishes already seem to have been granted. But as supernatural events begin to occur, ordinary citizens like himself, along with Ikebukuro's most colorful inhabitants, are mixed up in the commotion breaking out in their city.

[Written by MAL Rewrite]",winter,2010.0,"[""Brain's Base""]","['Action', 'Mystery', 'Supernatural']",[]
5081,Bakemonogatari,Bakemonogatari,TV,15.0,Finished Airing,False,2009-07-03T00:00:00+00:00,2010-06-25T00:00:00+00:00,25 min per ep,R - 17+ (violence & profanity),8.32,752024.0,265,95,1447277,50140,"Koyomi Araragi, a third-year high school student, manages to survive a vampire attack with the help of Meme Oshino, a strange man residing in an abandoned building. Though being saved from vampirism and now a human again, several side effects such as superhuman healing abilities and enhanced vision still remain. Regardless, Araragi tries to live the life of a normal student, with the help of his friend and the class president, Tsubasa Hanekawa.

When fellow classmate Hitagi Senjougahara falls down the stairs and is caught by Araragi, the boy realizes that the girl is unnaturally weightless. Despite Senjougahara's protests, Araragi insists he help her, deciding to enlist the aid of Oshino, the very man who had once helped him with his own predicament.

Through several tales involving demons and gods, Bakemonogatari follows Araragi as he attempts to help those who suffer from supernatural maladies.

[Written by MAL Rewrite]",summer,2009.0,['Shaft'],"['Mystery', 'Romance', 'Supernatural']",['Vampire']
38671,Enen no Shouboutai,Fire Force,TV,24.0,Finished Airing,False,2019-07-06T00:00:00+00:00,2019-12-28T00:00:00+00:00,23 min per ep,PG-13 - Teens 13 or older,7.71,772700.0,1274,96,1434504,10057,"Spontaneous Human Combustion: a chaotic phenomenon that has plagued humanity for years, randomly transforming ordinary people into flaming, violent creatures known as Infernals. While Infernals make up the first-generation accounts of Human Combustion, the second and third generations became known as pyrokinetics—people gifted with the ability to manipulate and control their flames while remaining human. To combat the Infernal threat and discover the cause, the Tokyo Armed Forces, Fire Defense Agency, and Holy Church of Sol produced their answer: the Special Fire Force.

Young and eager third-generation pyrokinetic Shinra Kusakabe, nicknamed Devil's Footprints for his explosive ability to ignite his feet at will, becomes a member of the lively Special Fire Force Company 8. Upholding the brigade's duty to extinguish the blazing Infernals and lay their souls to rest, Shinra is determined to become a hero who will save the lives of those threatened by the flame terror.

However, this is not the hero's game Shinra imagined. The Fire Force is a fractured mess of feuding brigades, abnormal Infernal sightings are increasing all over Tokyo, and a shadowy group is claiming to have answers to the strange fire that caused the death of Shinra's family 12 years ago. Faced with many obstacles within and outside the Fire Force, Shinra fights to uncover the truth behind the burning mysteries that have kept him in the dark.

[Written by MAL Rewrite]",summer,2019.0,['David Production'],"['Action', 'Fantasy', 'Sci-Fi']",['Urban Fantasy']
12189,Hyouka,Hyouka,TV,22.0,Finished Airing,False,2012-04-23T00:00:00+00:00,2012-09-17T00:00:00+00:00,25 min per ep,PG-13 - Teens 13 or older,8.06,667432.0,587,97,1428379,27803,"High school freshman Houtarou Oreki has but one goal: to lead a gray life while conserving as much energy as he can. Unfortunately, his peaceful days come to an end when his older sister, Tomoe, forces him to save the memberless Classics Club from disbandment.

Luckily, Oreki's predicament seems to be over when he heads to the clubroom and discovers that his fellow first-year, Eru Chitanda, has already become a member. However, despite his obligation being fulfilled, Oreki finds himself entangled by Chitanda's curious and bubbly personality, soon joining the club of his own volition.

Soon enough, the club's membership grows to four, as Oreki's friends Satoshi Fukube and Mayaka Ibara join. Driven by Chitanda's insatiable curiosity, the members of the Classics Club solve the trivial yet intriguing mysteries that permeate their daily lives.

[Written by MAL Rewrite]",spring,2012.0,['Kyoto Animation'],"['Mystery', 'Slice of Life']",['School']
48583,Shingeki no Kyojin: The Final Season Part 2,Attack on Titan: Final Season Part 2,TV,12.0,Finished Airing,False,2022-01-10T00:00:00+00:00,2022-04-04T00:00:00+00:00,23 min per ep,R - 17+ (violence & profanity),8.76,838922.0,44,98,1424690,31143,"Turning against his former allies and enemies alike, Eren Yeager sets a disastrous plan in motion. Under the guidance of the Beast Titan, Zeke, Eren takes extreme measures to end the ancient conflict between Marley and Eldia—but his true intentions remain a mystery. Delving deep into his family's past, Eren fights to control his own destiny.

Meanwhile, the long-feuding nations of Marley and Eldia utilize both soldiers and Titans in a brutal race to eliminate the other. Reiner Braun uses his own powers in a desperate bid to hold off Eren's own militaristic force, and his fellow Eldians—children Falco Grice and Gabi Braun—struggle to survive in the unfolding chaos.

Elsewhere, Eren's childhood friends Mikasa Ackerman and Armin Arlert remain imprisoned alongside Eren's former Survey Corps companions, all disturbed by Eren's monstrous transformation. Under the blind belief that Eren still secretly harbors good intentions, Mikasa and the others enter the fray in an attempt to save their friend's very soul.

[Written by MAL Rewrite]",winter,2022.0,['MAPPA'],"['Action', 'Drama', 'Suspense']","['Gore', 'Military', 'Survival']"
40591,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,Kaguya-sama: Love is War?,TV,12.0,Finished Airing,False,2020-04-11T00:00:00+00:00,2020-06-27T00:00:00+00:00,24 min per ep,PG-13 - Teens 13 or older,8.62,909214.0,86,99,1419835,18912,"After a slow but eventful summer vacation, Shuchiin Academy's second term is now starting in full force. As August transitions into September, Miyuki Shirogane's birthday looms ever closer, leaving Kaguya Shinomiya in a serious predicament as to how to celebrate it. Furthermore, the tenure of the school's 67th student council is coming to an end. Due to the council members being in different classes, the only time Kaguya and Miyuki have to be together will soon disappear, putting all of their cunning plans at risk.

A long and difficult election that will decide the fate of the new student council awaits, as multiple challengers fight for the coveted title of president.

[Written by MAL Rewrite]",spring,2020.0,['A-1 Pictures'],"['Comedy', 'Romance']",['School']
